0:00:00.046880: Frequency: 2.5223372357846707e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 4390.46630859375
0:30:22.513528: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:22.591635: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:22.716659: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:22.779168: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:22.872910: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:22.997906: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:23.076039: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:23.154171: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:23.294785: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:23.372910: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:23.451038: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:23.544789: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:23.654159: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:23.747917: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:23.826028: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:23.919774: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:24.029152: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:24.107281: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:24.201041: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:24.310411: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:24.404159: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:24.482265: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:24.560398: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:24.685506: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:24.763753: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:24.873148: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:24.966874: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:25.076251: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:25.154374: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:25.248128: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:25.357511: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:25.435626: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:25.513747: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:25.607503: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:25.732509: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:25.810624: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:25.888765: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:26.013762: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:26.091873: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:26.185635: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:26.263752: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:26.357501: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:26.466880: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:26.560635: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:26.638763: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:26.716879: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:26.841779: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:26.920010: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:27.045019: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:27.123128: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:27.201251: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:27.310641: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:27.388740: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:27.482502: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:27.560639: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:27.685636: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:27.763758: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:27.841870: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:27.966872: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:28.060623: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:28.138766: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:28.263759: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:28.341874: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:28.420059: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:28.513750: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:28.591876: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:28.701254: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:28.795004: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:28.873120: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:28.998140: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:29.091885: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:29.170017: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:29.263750: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:29.373135: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:29.451259: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:29.545008: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:29.670003: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:29.748131: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:29.841880: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:29.920015: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:30.013763: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:30.123130: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:30.201252: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:30.295010: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:30.404381: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:30.482516: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:30.576259: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:30.701249: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:30.763743: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:30.873133: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:30.951261: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:31.045008: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:31.123158: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:31.248131: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:31.326273: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:31.404386: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:31.545006: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:31.607495: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:31.701251: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:31.826233: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:31.904376: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:31.998136: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:32.076255: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:32.201251: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:32.279376: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:32.373143: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:32.451241: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:32.576263: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:32.638744: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:32.732512: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:32.857515: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:32.919998: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:33.014147: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:33.107914: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:33.217274: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:33.295400: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:33.389150: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:33.467259: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:33.607904: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:33.686029: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:33.764136: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:33.857902: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:33.967287: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:34.045397: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:34.170416: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:34.248520: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:34.342289: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:34.420398: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:34.545399: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:34.623534: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:34.701658: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:34.811040: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:34.904773: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:34.982906: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:35.076637: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:35.154792: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:35.279776: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:35.357912: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:35.482910: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:35.561026: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:35.654773: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:35.732897: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:35.811052: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:35.936038: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:36.029772: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:36.107903: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:36.232895: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:36.311029: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:36.389147: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:36.514163: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:36.592282: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
0:30:36.686042: Frequency: 2.942726775082116e-44, Amplitude: 1.2611686178923354e-44, Offset: 89.9998550415039, Phase Shift: 1.2611686178923354e-44, Phase: 7777.56494140625
