0:00:00.062486: Frequency: 2.942726775082116e-44, Amplitude: 1.401298464324817e-44, Offset: 89.99984741210938, Phase Shift: 1.401298464324817e-44, Phase: 253.05252075195312
0:15:38.463743: Frequency: 0.3878675103187561, Amplitude: 49.690181732177734, Offset: 89.99984741210938, Phase Shift: 5.5746418398480805e-31, Phase: 1886.880859375
0:15:38.573107: Frequency: 0.3885636329650879, Amplitude: 49.72504425048828, Offset: 89.99984741210938, Phase Shift: 4.947317180237971e-31, Phase: 1887.166015625
0:15:38.651251: Frequency: 0.38898858428001404, Amplitude: 49.74528884887695, Offset: 89.99984741210938, Phase Shift: 4.583016904788194e-31, Phase: 1887.34912109375
0:15:38.729361: Frequency: 0.38945162296295166, Amplitude: 49.7664794921875, Offset: 89.99984741210938, Phase Shift: 4.201728384980333e-31, Phase: 1887.556884765625
0:15:38.869987: Frequency: 0.39008715748786926, Amplitude: 49.79404067993164, Offset: 89.99984741210938, Phase Shift: 3.7057993084107887e-31, Phase: 1887.8580322265625
0:15:38.932722: Frequency: 0.3904554545879364, Amplitude: 49.8092041015625, Offset: 89.99984741210938, Phase Shift: 3.433000453624499e-31, Phase: 1888.0418701171875
0:15:39.026452: Frequency: 0.3908568024635315, Amplitude: 49.82508087158203, Offset: 89.99984741210938, Phase Shift: 3.1473746044820367e-31, Phase: 1888.2503662109375
0:15:39.104581: Frequency: 0.3912546634674072, Amplitude: 49.84013748168945, Offset: 89.99984741210938, Phase Shift: 2.8764988584536924e-31, Phase: 1888.466552734375
0:15:39.229588: Frequency: 0.3917648196220398, Amplitude: 49.85842514038086, Offset: 89.99984741210938, Phase Shift: 2.547501969743291e-31, Phase: 1888.7591552734375
0:15:39.323351: Frequency: 0.3921070694923401, Amplitude: 49.87006759643555, Offset: 89.99984741210938, Phase Shift: 2.3379952572883258e-31, Phase: 1888.9659423828125
0:15:39.401475: Frequency: 0.3924543857574463, Amplitude: 49.88137435913086, Offset: 89.99984741210938, Phase Shift: 2.1345383440593026e-31, Phase: 1889.185302734375
0:15:39.495207: Frequency: 0.392767995595932, Amplitude: 49.89112854003906, Offset: 89.99984741210938, Phase Shift: 1.9590002445083543e-31, Phase: 1889.392578125
0:15:39.620209: Frequency: 0.39323145151138306, Amplitude: 49.9047737121582, Offset: 89.99984741210938, Phase Shift: 1.7134042097910538e-31, Phase: 1889.7159423828125
0:15:39.698336: Frequency: 0.39351606369018555, Amplitude: 49.91269302368164, Offset: 89.99984741210938, Phase Shift: 1.5708558889981927e-31, Phase: 1889.926025390625
0:15:39.776456: Frequency: 0.393747478723526, Amplitude: 49.91886901855469, Offset: 89.99984741210938, Phase Shift: 1.4597131332268156e-31, Phase: 1890.1041259765625
0:15:39.885832: Frequency: 0.3940972089767456, Amplitude: 49.92777633666992, Offset: 89.99984741210938, Phase Shift: 1.299480557870749e-31, Phase: 1890.3861083984375
0:15:39.979593: Frequency: 0.39434540271759033, Amplitude: 49.93378448486328, Offset: 89.99984741210938, Phase Shift: 1.1913637596572586e-31, Phase: 1890.5966796875
0:15:40.057712: Frequency: 0.39457762241363525, Amplitude: 49.93916702270508, Offset: 89.99984741210938, Phase Shift: 1.0945320598599674e-31, Phase: 1890.8023681640625
0:15:40.151455: Frequency: 0.3948109447956085, Amplitude: 49.9443473815918, Offset: 89.99984741210938, Phase Shift: 1.0013721342169047e-31, Phase: 1891.01806640625
0:15:40.260878: Frequency: 0.395108699798584, Amplitude: 49.95061111450195, Offset: 89.99984741210938, Phase Shift: 8.886629734483393e-32, Phase: 1891.308349609375
0:15:40.338951: Frequency: 0.39531439542770386, Amplitude: 49.95471954345703, Offset: 89.99984741210938, Phase Shift: 0.0010850370163097978, Phase: 1891.519287109375
0:15:40.448337: Frequency: 0.39555391669273376, Amplitude: 49.95927047729492, Offset: 89.99984741210938, Phase Shift: 0.002286453964188695, Phase: 1891.7777099609375
0:15:40.526459: Frequency: 0.3957408666610718, Amplitude: 49.9626579284668, Offset: 89.99984741210938, Phase Shift: 0.003181271720677614, Phase: 1891.9888916015625
0:15:40.604580: Frequency: 0.3959178924560547, Amplitude: 49.965728759765625, Offset: 89.99984741210938, Phase Shift: 0.010710122995078564, Phase: 1892.19775390625
0:15:40.698338: Frequency: 0.3960915505886078, Amplitude: 49.96861267089844, Offset: 89.99984741210938, Phase Shift: 0.06016530469059944, Phase: 1892.4117431640625
0:15:40.823334: Frequency: 0.3963364064693451, Amplitude: 49.97246170043945, Offset: 89.99984741210938, Phase Shift: 0.19864128530025482, Phase: 1892.7303466796875
0:15:40.901372: Frequency: 0.39648687839508057, Amplitude: 49.974700927734375, Offset: 89.99984741210938, Phase Shift: 0.29259222745895386, Phase: 1892.93701171875
0:15:40.995204: Frequency: 0.396634578704834, Amplitude: 49.976806640625, Offset: 89.99984741210938, Phase Shift: 0.394308865070343, Phase: 1893.1488037109375
0:15:41.088960: Frequency: 0.39677444100379944, Amplitude: 49.97871398925781, Offset: 89.99984741210938, Phase Shift: 0.49697446823120117, Phase: 1893.358154296875
0:15:41.198318: Frequency: 0.3969687819480896, Amplitude: 49.98122787475586, Offset: 89.99984741210938, Phase Shift: 0.665986955165863, Phase: 1893.664794921875
0:15:41.260836: Frequency: 0.3970799446105957, Amplitude: 49.98259353637695, Offset: 89.99984741210938, Phase Shift: 0.778152585029602, Phase: 1893.8494873046875
0:15:41.354586: Frequency: 0.3972041606903076, Amplitude: 49.98405838012695, Offset: 89.99984741210938, Phase Shift: 0.9285970330238342, Phase: 1894.0640869140625
0:15:41.479579: Frequency: 0.3973645865917206, Amplitude: 49.98585510253906, Offset: 89.99984741210938, Phase Shift: 1.1510937213897705, Phase: 1894.3560791015625
0:15:41.573326: Frequency: 0.3974767029285431, Amplitude: 49.98704528808594, Offset: 89.99984741210938, Phase Shift: 1.315810203552246, Phase: 1894.57080078125
0:15:41.651445: Frequency: 0.39758527278900146, Amplitude: 49.9881477355957, Offset: 89.99984741210938, Phase Shift: 1.4942423105239868, Phase: 1894.7880859375
0:15:41.745203: Frequency: 0.397691547870636, Amplitude: 49.98918151855469, Offset: 89.99984741210938, Phase Shift: 1.6611430644989014, Phase: 1895.0103759765625
0:15:41.854579: Frequency: 0.39783066511154175, Amplitude: 49.990455627441406, Offset: 89.99984741210938, Phase Shift: 1.8678148984909058, Phase: 1895.3177490234375
0:15:41.948328: Frequency: 0.39792612195014954, Amplitude: 49.99128723144531, Offset: 89.99984741210938, Phase Shift: 2.0022072792053223, Phase: 1895.540283203125
0:15:42.026456: Frequency: 0.397999107837677, Amplitude: 49.99189376831055, Offset: 89.99984741210938, Phase Shift: 2.1005992889404297, Phase: 1895.7177734375
0:15:42.151457: Frequency: 0.39812061190605164, Amplitude: 49.99285888671875, Offset: 89.99984741210938, Phase Shift: 2.256610870361328, Phase: 1896.0279541015625
0:15:42.229587: Frequency: 0.3982005715370178, Amplitude: 49.99345779418945, Offset: 89.99984741210938, Phase Shift: 2.3538594245910645, Phase: 1896.2430419921875
0:15:42.307711: Frequency: 0.39826565980911255, Amplitude: 49.993927001953125, Offset: 89.99984741210938, Phase Shift: 2.4297401905059814, Phase: 1896.4256591796875
0:15:42.401457: Frequency: 0.3983394205570221, Amplitude: 49.99443817138672, Offset: 89.99984741210938, Phase Shift: 2.5124189853668213, Phase: 1896.640869140625
0:15:42.510841: Frequency: 0.398433119058609, Amplitude: 49.995052337646484, Offset: 89.99984741210938, Phase Shift: 2.612013578414917, Phase: 1896.9288330078125
0:15:42.604580: Frequency: 0.39850056171417236, Amplitude: 49.9954719543457, Offset: 89.99984741210938, Phase Shift: 2.6801159381866455, Phase: 1897.1466064453125
0:15:42.713958: Frequency: 0.39858514070510864, Amplitude: 49.9959716796875, Offset: 89.99984741210938, Phase Shift: 2.7611560821533203, Phase: 1897.4345703125
0:15:42.792081: Frequency: 0.3986446261405945, Amplitude: 49.99630355834961, Offset: 89.99984741210938, Phase Shift: 2.8153204917907715, Phase: 1897.6474609375
0:15:42.870114: Frequency: 0.3986929953098297, Amplitude: 49.99656677246094, Offset: 89.99984741210938, Phase Shift: 2.857543706893921, Phase: 1897.827880859375
0:15:42.948332: Frequency: 0.3987492322921753, Amplitude: 49.996856689453125, Offset: 89.99984741210938, Phase Shift: 2.904752731323242, Phase: 1898.0457763671875
0:15:43.042083: Frequency: 0.39880672097206116, Amplitude: 49.99714279174805, Offset: 89.9998550415039, Phase Shift: 2.9508633613586426, Phase: 1898.27880859375
0:15:43.167069: Frequency: 0.39887291193008423, Amplitude: 49.99745559692383, Offset: 89.9998550415039, Phase Shift: 3.0010757446289062, Phase: 1898.56201171875
0:15:43.245211: Frequency: 0.3989197611808777, Amplitude: 49.99766540527344, Offset: 89.9998550415039, Phase Shift: 3.034891366958618, Phase: 1898.7724609375
0:15:43.338963: Frequency: 0.3989662230014801, Amplitude: 49.99786376953125, Offset: 89.9998550415039, Phase Shift: 3.0670034885406494, Phase: 1898.9906005859375
0:15:43.448332: Frequency: 0.3990309536457062, Amplitude: 49.99812698364258, Offset: 89.9998550415039, Phase Shift: 3.1093318462371826, Phase: 1899.3115234375
0:15:43.542090: Frequency: 0.39907169342041016, Amplitude: 49.99828338623047, Offset: 89.9998550415039, Phase Shift: 3.1451258659362793, Phase: 1899.524658203125
0:15:43.620241: Frequency: 0.3991102874279022, Amplitude: 49.9984245300293, Offset: 89.9998550415039, Phase Shift: 3.183393716812134, Phase: 1899.7352294921875
0:15:43.698330: Frequency: 0.3991485834121704, Amplitude: 49.998558044433594, Offset: 89.9998550415039, Phase Shift: 3.2318918704986572, Phase: 1899.953369140625
0:15:43.792867: Frequency: 0.3991835415363312, Amplitude: 49.99867630004883, Offset: 89.9998550415039, Phase Shift: 3.2845821380615234, Phase: 1900.1614990234375
0:15:43.902211: Frequency: 0.3992307782173157, Amplitude: 49.99882507324219, Offset: 89.9998550415039, Phase Shift: 3.371445417404175, Phase: 1900.45751953125
0:15:43.995975: Frequency: 0.39926236867904663, Amplitude: 49.99892044067383, Offset: 89.9998550415039, Phase Shift: 3.437767744064331, Phase: 1900.665771484375
0:15:44.120966: Frequency: 0.3993050456047058, Amplitude: 49.99904251098633, Offset: 89.9998550415039, Phase Shift: 3.5293383598327637, Phase: 1900.9617919921875
0:15:44.199119: Frequency: 0.39933326840400696, Amplitude: 49.999122619628906, Offset: 89.9998550415039, Phase Shift: 3.5872859954833984, Phase: 1901.16748046875
0:15:44.277200: Frequency: 0.3993609845638275, Amplitude: 49.99919509887695, Offset: 89.9998550415039, Phase Shift: 3.6418509483337402, Phase: 1901.3782958984375
0:15:44.355358: Frequency: 0.3993881642818451, Amplitude: 49.999263763427734, Offset: 89.9998550415039, Phase Shift: 3.6931040287017822, Phase: 1901.5941162109375
0:15:44.449107: Frequency: 0.39941421151161194, Amplitude: 49.999324798583984, Offset: 89.9998550415039, Phase Shift: 3.740035057067871, Phase: 1901.8099365234375
0:15:44.574110: Frequency: 0.39945006370544434, Amplitude: 49.99940872192383, Offset: 89.9998550415039, Phase Shift: 3.803391933441162, Phase: 1902.1236572265625
0:15:44.667840: Frequency: 0.39947372674942017, Amplitude: 49.99946212768555, Offset: 89.9998550415039, Phase Shift: 3.845958948135376, Phase: 1902.342041015625
0:15:44.745975: Frequency: 0.39949536323547363, Amplitude: 49.99950408935547, Offset: 89.9998550415039, Phase Shift: 3.884542942047119, Phase: 1902.55029296875
0:15:44.855339: Frequency: 0.3995245695114136, Amplitude: 49.99955749511719, Offset: 89.9998550415039, Phase Shift: 3.934030055999756, Phase: 1902.846435546875
0:15:44.949084: Frequency: 0.3995440900325775, Amplitude: 49.99959182739258, Offset: 89.9998550415039, Phase Shift: 3.964064121246338, Phase: 1903.0548095703125
0:15:45.011588: Frequency: 0.399560809135437, Amplitude: 49.9996223449707, Offset: 89.9998550415039, Phase Shift: 3.974292039871216, Phase: 1903.2406005859375
0:15:45.089722: Frequency: 0.3995794653892517, Amplitude: 49.99965286254883, Offset: 89.9998550415039, Phase Shift: 3.9781084060668945, Phase: 1903.45654296875
0:15:45.230248: Frequency: 0.39960458874702454, Amplitude: 49.999691009521484, Offset: 89.9998550415039, Phase Shift: 3.9781076908111572, Phase: 1903.7628173828125
0:15:45.324089: Frequency: 0.39962178468704224, Amplitude: 49.999717712402344, Offset: 89.9998550415039, Phase Shift: 3.9753365516662598, Phase: 1903.9837646484375
0:15:45.386588: Frequency: 0.3996356427669525, Amplitude: 49.99973678588867, Offset: 89.9998550415039, Phase Shift: 3.973198652267456, Phase: 1904.1695556640625
0:15:45.511588: Frequency: 0.39965811371803284, Amplitude: 49.99977111816406, Offset: 89.9998550415039, Phase Shift: 3.9685466289520264, Phase: 1904.4859619140625
0:15:45.589727: Frequency: 0.39967265725135803, Amplitude: 49.99979019165039, Offset: 89.9998550415039, Phase Shift: 3.9656970500946045, Phase: 1904.7020263671875
0:15:45.683462: Frequency: 0.39968642592430115, Amplitude: 49.99980545043945, Offset: 89.9998550415039, Phase Shift: 3.974200487136841, Phase: 1904.9154052734375
0:15:45.808481: Frequency: 0.3997039794921875, Amplitude: 49.99982833862305, Offset: 89.9998550415039, Phase Shift: 3.9957244396209717, Phase: 1905.20166015625
0:15:45.886590: Frequency: 0.39971670508384705, Amplitude: 49.99984359741211, Offset: 89.9998550415039, Phase Shift: 4.010583877563477, Phase: 1905.420166015625
0:15:45.980344: Frequency: 0.39972904324531555, Amplitude: 49.99985885620117, Offset: 89.9998550415039, Phase Shift: 4.028976917266846, Phase: 1905.6412353515625
0:15:46.058467: Frequency: 0.39974015951156616, Amplitude: 49.99987030029297, Offset: 89.9998550415039, Phase Shift: 4.044849395751953, Phase: 1905.8497314453125
0:15:46.183471: Frequency: 0.39975494146347046, Amplitude: 49.999881744384766, Offset: 89.9998550415039, Phase Shift: 4.064872741699219, Phase: 1906.14111328125
0:15:46.261593: Frequency: 0.3997652530670166, Amplitude: 49.9998893737793, Offset: 89.9998550415039, Phase Shift: 4.078134059906006, Phase: 1906.3546142578125
0:15:46.355357: Frequency: 0.3997754752635956, Amplitude: 49.99989700317383, Offset: 89.9998550415039, Phase Shift: 4.09071159362793, Phase: 1906.57568359375
0:15:46.433471: Frequency: 0.39978381991386414, Amplitude: 49.99990463256836, Offset: 89.9998550415039, Phase Shift: 4.100545406341553, Phase: 1906.7640380859375
0:15:46.542842: Frequency: 0.399796724319458, Amplitude: 49.999916076660156, Offset: 89.9998550415039, Phase Shift: 4.115041732788086, Phase: 1907.070556640625
0:15:46.636597: Frequency: 0.3998051881790161, Amplitude: 49.99992370605469, Offset: 89.9998550415039, Phase Shift: 4.1240234375, Phase: 1907.2816162109375
0:15:46.714720: Frequency: 0.39981329441070557, Amplitude: 49.99993133544922, Offset: 89.9998550415039, Phase Shift: 4.132266521453857, Phase: 1907.49267578125
0:15:46.839728: Frequency: 0.3998247981071472, Amplitude: 49.999942779541016, Offset: 89.9998550415039, Phase Shift: 4.143378734588623, Phase: 1907.8092041015625
0:15:46.917883: Frequency: 0.3998325765132904, Amplitude: 49.99995040893555, Offset: 89.9998550415039, Phase Shift: 4.1504950523376465, Phase: 1908.0352783203125
0:15:47.011593: Frequency: 0.39983880519866943, Amplitude: 49.99995422363281, Offset: 89.9998550415039, Phase Shift: 4.1559271812438965, Phase: 1908.2237548828125
0:15:47.089739: Frequency: 0.39984557032585144, Amplitude: 49.99995803833008, Offset: 89.9998550415039, Phase Shift: 4.161612033843994, Phase: 1908.437255859375
0:15:47.214721: Frequency: 0.39985477924346924, Amplitude: 49.99995803833008, Offset: 89.9998550415039, Phase Shift: 4.168948650360107, Phase: 1908.74365234375
0:15:47.292861: Frequency: 0.39986059069633484, Amplitude: 49.99995803833008, Offset: 89.9998550415039, Phase Shift: 4.173338413238525, Phase: 1908.9471435546875
0:15:47.386604: Frequency: 0.39986652135849, Amplitude: 49.99995803833008, Offset: 89.9998550415039, Phase Shift: 4.177623748779297, Phase: 1909.1632080078125
0:15:47.464732: Frequency: 0.39987215399742126, Amplitude: 49.99995803833008, Offset: 89.9998550415039, Phase Shift: 4.180411338806152, Phase: 1909.3768310546875
0:15:47.542870: Frequency: 0.3998776972293854, Amplitude: 49.99995803833008, Offset: 89.9998550415039, Phase Shift: 4.183055400848389, Phase: 1909.5980224609375
0:15:47.667846: Frequency: 0.39988452196121216, Amplitude: 49.99995803833008, Offset: 89.9998550415039, Phase Shift: 4.1839094161987305, Phase: 1909.8843994140625
0:15:47.745956: Frequency: 0.39988943934440613, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.184492588043213, Phase: 1910.1004638671875
0:15:47.839720: Frequency: 0.39989399909973145, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.1850080490112305, Phase: 1910.3089599609375
0:15:47.949091: Frequency: 0.39990004897117615, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.183943271636963, Phase: 1910.60302734375
0:15:48.042843: Frequency: 0.39990419149398804, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.183252811431885, Phase: 1910.8140869140625
0:15:48.136593: Frequency: 0.3999090790748596, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.182485580444336, Phase: 1911.072998046875
0:15:48.230343: Frequency: 0.39991289377212524, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.18190860748291, Phase: 1911.28662109375
0:15:48.339722: Frequency: 0.3999178409576416, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.1811981201171875, Phase: 1911.578125
0:15:48.417846: Frequency: 0.3999212980270386, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.180727958679199, Phase: 1911.791748046875
0:15:48.495973: Frequency: 0.3999241292476654, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.180356502532959, Phase: 1911.9752197265625
0:15:48.589724: Frequency: 0.39992740750312805, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.1799468994140625, Phase: 1912.19384765625
0:15:48.714717: Frequency: 0.39993199706077576, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.179403305053711, Phase: 1912.51806640625
0:15:48.808465: Frequency: 0.3999350965023041, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.179056644439697, Phase: 1912.749267578125
0:15:48.870971: Frequency: 0.3999374508857727, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.178804874420166, Phase: 1912.9327392578125
0:15:48.964716: Frequency: 0.3999401032924652, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.178530693054199, Phase: 1913.14892578125
0:15:49.089720: Frequency: 0.39994367957115173, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.178181171417236, Phase: 1913.4554443359375
0:15:49.167879: Frequency: 0.3999459445476532, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.181838035583496, Phase: 1913.658935546875
0:15:49.245963: Frequency: 0.39994797110557556, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.186996936798096, Phase: 1913.8499755859375
0:15:49.370971: Frequency: 0.39995110034942627, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.19913387298584, Phase: 1914.1590576171875
0:15:49.449093: Frequency: 0.3999532163143158, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.206939220428467, Phase: 1914.380126953125
0:15:49.527205: Frequency: 0.3999551236629486, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.213596820831299, Phase: 1914.586181640625
0:15:49.605347: Frequency: 0.39995694160461426, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.219168663024902, Phase: 1914.789794921875
0:15:49.730342: Frequency: 0.39995941519737244, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.218118667602539, Phase: 1915.0838623046875
0:15:49.808450: Frequency: 0.39996108412742615, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.21157693862915, Phase: 1915.2923583984375
0:15:49.917762: Frequency: 0.3999633491039276, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.200222015380859, Phase: 1915.5888671875
0:15:50.011593: Frequency: 0.3999648690223694, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.193011283874512, Phase: 1915.7974853515625
0:15:50.089738: Frequency: 0.39996615052223206, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.187087535858154, Phase: 1915.9835205078125
0:15:50.199110: Frequency: 0.3999682068824768, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.178097248077393, Phase: 1916.295166015625
0:15:50.292846: Frequency: 0.3999694883823395, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.172684192657471, Phase: 1916.5037841796875
0:15:50.370956: Frequency: 0.39997074007987976, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.173344135284424, Phase: 1916.7073974609375
0:15:50.464740: Frequency: 0.39997199177742004, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.177605628967285, Phase: 1916.926025390625
0:15:50.574109: Frequency: 0.39997366070747375, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.18301248550415, Phase: 1917.235107421875
0:15:50.652235: Frequency: 0.39997461438179016, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.185909271240234, Phase: 1917.4185791015625
0:15:50.730339: Frequency: 0.3999756872653961, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.189065456390381, Phase: 1917.6346435546875
0:15:50.855340: Frequency: 0.3999771475791931, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.193119049072266, Phase: 1917.94384765625
0:15:50.949094: Frequency: 0.3999781012535095, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.195611000061035, Phase: 1918.155029296875
0:15:51.042835: Frequency: 0.39997902512550354, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.197897434234619, Phase: 1918.3660888671875
0:15:51.152214: Frequency: 0.39998021721839905, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.200745582580566, Phase: 1918.6575927734375
0:15:51.230346: Frequency: 0.3999810218811035, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.202609539031982, Phase: 1918.86865234375
0:15:51.324100: Frequency: 0.399981826543808, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.204380512237549, Phase: 1919.0872802734375
0:15:51.402218: Frequency: 0.3999825716018677, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.20592737197876, Phase: 1919.2958984375
0:15:51.480334: Frequency: 0.3999832570552826, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.207315444946289, Phase: 1919.49951171875
0:15:51.620967: Frequency: 0.39998432993888855, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.209333896636963, Phase: 1919.8287353515625
0:15:51.683468: Frequency: 0.3999848961830139, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.210343360900879, Phase: 1920.01220703125
0:15:51.808465: Frequency: 0.39998576045036316, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.211802005767822, Phase: 1920.3037109375
0:15:51.886588: Frequency: 0.3999863266944885, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.212734699249268, Phase: 1920.5098876953125
0:15:51.964717: Frequency: 0.3999869227409363, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.213643550872803, Phase: 1920.728515625
0:15:52.058468: Frequency: 0.39998742938041687, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.214419364929199, Phase: 1920.93212890625
0:15:52.183467: Frequency: 0.39998817443847656, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.2154645919799805, Phase: 1921.236328125
0:15:52.261596: Frequency: 0.39998865127563477, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.216118335723877, Phase: 1921.447509765625
0:15:52.355338: Frequency: 0.39998912811279297, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.216739177703857, Phase: 1921.6661376953125
0:15:52.449164: Frequency: 0.3999897241592407, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.217465877532959, Phase: 1921.9501953125
0:15:52.542861: Frequency: 0.39999017119407654, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.216192245483398, Phase: 1922.1663818359375
0:15:52.636584: Frequency: 0.39999058842658997, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.214355945587158, Phase: 1922.385009765625
0:15:52.714724: Frequency: 0.399990975856781, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.212713718414307, Phase: 1922.5986328125
0:15:52.840299: Frequency: 0.399991512298584, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.210710525512695, Phase: 1922.8875732421875
0:15:52.918437: Frequency: 0.399991899728775, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.209356307983398, Phase: 1923.103759765625
0:15:52.996985: Frequency: 0.3999922573566437, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.208102226257324, Phase: 1923.3223876953125
0:15:53.090748: Frequency: 0.39999258518218994, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.207019329071045, Phase: 1923.5284423828125
0:15:53.215753: Frequency: 0.39999303221702576, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.205499172210693, Phase: 1923.85009765625
0:15:53.293838: Frequency: 0.39999333024024963, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.204604625701904, Phase: 1924.0611572265625
0:15:53.371982: Frequency: 0.3999935984611511, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.203879356384277, Phase: 1924.2471923828125
0:15:53.465752: Frequency: 0.3999938666820526, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.203108787536621, Phase: 1924.4608154296875
0:15:53.574985: Frequency: 0.39999422430992126, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.202122688293457, Phase: 1924.764892578125
0:15:53.669275: Frequency: 0.39999446272850037, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.20147705078125, Phase: 1924.986083984375
0:15:53.747405: Frequency: 0.39999470114707947, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.200913429260254, Phase: 1925.1971435546875
0:15:53.841158: Frequency: 0.3999949097633362, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.200377464294434, Phase: 1925.415771484375
0:15:53.919282: Frequency: 0.3999951183795929, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.199953556060791, Phase: 1925.604248046875
0:15:54.044277: Frequency: 0.3999954164028168, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.199309349060059, Phase: 1925.9208984375
0:15:54.122406: Frequency: 0.3999955952167511, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.198932647705078, Phase: 1926.1270751953125
0:15:54.200530: Frequency: 0.39999574422836304, Amplitude: 49.999961853027344, Offset: 89.9998550415039, Phase Shift: 4.198619365692139, Phase: 1926.31298828125
